,temp,relh,skph,day,month,year,time,minutes
351,-9.0,85.4,3.704,8,1,2022,07:30:00,30
352,-7.0,79.16,3.704,8,1,2022,08:00:00,0
353,-3.0,68.4,1.852,8,1,2022,08:30:00,30
354,-4.0,68.18,1.852,8,1,2022,09:00:00,0
355,-3.0,58.49,1.852,8,1,2022,09:30:00,30
356,-3.0,63.27,1.852,8,1,2022,10:00:00,0
357,-3.0,63.27,1.852,8,1,2022,10:30:00,30
358,-2.0,63.51,3.704,8,1,2022,11:00:00,0
359,-1.0,63.75,1.852,8,1,2022,11:30:00,30
360,-1.0,63.75,3.704,8,1,2022,12:00:00,0
361,-1.0,63.75,5.556,8,1,2022,12:30:00,30
362,-1.0,68.83,3.704,8,1,2022,13:00:00,0
363,0.0,63.99,5.556,8,1,2022,13:30:00,30
364,0.0,69.04,5.556,8,1,2022,14:00:00,0
365,0.0,63.99,5.556,8,1,2022,14:30:00,30
366,0.0,63.99,3.704,8,1,2022,15:00:00,0
367,0.0,63.99,1.852,8,1,2022,15:30:00,30
368,-1.0,74.26,1.852,8,1,2022,16:00:00,0
369,-1.0,74.26,3.704,8,1,2022,16:30:00,30
370,-1.0,74.26,1.852,8,1,2022,17:00:00,0
371,-1.0,74.26,1.852,8,1,2022,17:30:00,30
372,-1.0,74.26,9.26,8,1,2022,18:00:00,0
373,-1.0,74.26,7.408,8,1,2022,18:30:00,30
374,-1.0,74.26,3.704,8,1,2022,19:00:00,0
375,-1.0,74.26,1.852,8,1,2022,19:30:00,30
376,-1.0,74.26,1.852,8,1,2022,20:00:00,0
377,-1.0,68.83,3.704,8,1,2022,20:30:00,30
378,-1.0,74.26,3.704,8,1,2022,21:00:00,0
379,-2.0,79.92,3.704,8,1,2022,21:30:00,30
380,-2.0,79.92,5.556,8,1,2022,22:00:00,0
381,-1.0,68.83,3.704,8,1,2022,22:30:00,30
382,-1.0,68.83,3.704,8,1,2022,23:00:00,0
383,-2.0,79.92,5.556,8,1,2022,23:30:00,30
384,-3.0,86.07,3.704,9,1,2022,00:00:00,0
385,-2.0,79.92,3.704,9,1,2022,00:30:00,30
386,-2.0,79.92,5.556,9,1,2022,01:00:00,0
387,-2.0,79.92,3.704,9,1,2022,01:30:00,30
388,-3.0,86.07,1.852,9,1,2022,02:00:00,0
389,-3.0,92.8,5.556,9,1,2022,02:30:00,30
390,-2.0,79.92,1.852,9,1,2022,03:00:00,0
391,-3.0,92.8,3.704,9,1,2022,03:30:00,30
392,-3.0,92.8,9.26,9,1,2022,04:00:00,0
393,-3.0,92.8,5.556,9,1,2022,04:30:00,30
394,-3.0,86.07,3.704,9,1,2022,05:00:00,0
395,-4.0,85.96,3.704,9,1,2022,05:30:00,30
396,-3.0,86.07,5.556,9,1,2022,06:00:00,0
397,-3.0,86.07,5.556,9,1,2022,06:30:00,30
398,-3.0,86.07,7.408,9,1,2022,07:00:00,0
399,-3.0,86.07,5.556,9,1,2022,07:30:00,30
400,-3.0,92.8,5.556,9,1,2022,08:00:00,0
401,-2.0,86.18,5.556,9,1,2022,08:30:00,30
402,-1.0,80.07,5.556,9,1,2022,09:00:00,0
403,0.0,74.44,5.556,9,1,2022,09:30:00,30
404,0.0,74.44,7.408,9,1,2022,10:00:00,0
405,2.0,69.46,1.852,9,1,2022,10:30:00,30
406,2.0,64.46,3.704,9,1,2022,11:00:00,0
407,3.0,60.04,5.556,9,1,2022,11:30:00,30
408,4.0,51.89,3.704,9,1,2022,12:00:00,0
409,4.0,48.1,3.704,9,1,2022,12:30:00,30
410,4.0,51.89,7.408,9,1,2022,13:00:00,0
411,3.0,60.04,5.556,9,1,2022,13:30:00,30
412,2.0,59.79,5.556,9,1,2022,14:00:00,0
413,2.0,55.41,5.556,9,1,2022,14:30:00,30
414,1.0,59.53,9.26,9,1,2022,15:00:00,0
415,0.0,74.44,11.112,9,1,2022,15:30:00,30
416,-1.0,80.07,9.26,9,1,2022,16:00:00,0
417,-1.0,74.26,11.112,9,1,2022,16:30:00,30
418,-1.0,80.07,9.26,9,1,2022,17:00:00,0
419,-2.0,86.18,7.408,9,1,2022,17:30:00,30
420,-2.0,86.18,3.704,9,1,2022,18:00:00,0
421,-2.0,79.92,7.408,9,1,2022,18:30:00,30
422,-1.0,74.26,3.704,9,1,2022,19:00:00,0
423,-3.0,79.77,5.556,9,1,2022,19:30:00,30
424,-3.0,79.77,5.556,9,1,2022,20:00:00,0
425,-4.0,85.96,5.556,9,1,2022,20:30:00,30
426,-4.0,85.96,3.704,9,1,2022,21:00:00,0
427,-6.0,92.63,3.704,9,1,2022,21:30:00,30
428,-4.0,85.96,7.408,9,1,2022,22:00:00,0
429,-5.0,85.85,1.852,9,1,2022,22:30:00,30
430,-5.0,85.85,1.852,9,1,2022,23:00:00,0
431,-6.0,85.74,3.704,9,1,2022,23:30:00,30
432,-6.0,92.63,5.556,10,1,2022,00:00:00,0
433,-7.0,92.57,9.26,10,1,2022,00:30:00,30
434,-6.0,92.63,7.408,10,1,2022,01:00:00,0
435,-6.0,92.63,9.26,10,1,2022,01:30:00,30
436,-7.0,92.57,9.26,10,1,2022,02:00:00,0
437,-6.0,92.63,7.408,10,1,2022,02:30:00,30
438,-6.0,85.74,7.408,10,1,2022,03:00:00,0
439,-6.0,92.63,7.408,10,1,2022,03:30:00,30
440,-6.0,92.63,3.704,10,1,2022,04:00:00,0
441,-7.0,92.57,7.408,10,1,2022,04:30:00,30
442,-7.0,92.57,5.556,10,1,2022,05:00:00,0
443,-6.0,85.74,9.26,10,1,2022,05:30:00,30
444,-6.0,92.63,9.26,10,1,2022,06:00:00,0
445,-6.0,92.63,5.556,10,1,2022,06:30:00,30
446,-6.0,92.63,9.26,10,1,2022,07:00:00,0
447,-6.0,85.74,11.112,10,1,2022,07:30:00,30
448,-5.0,85.85,18.52,10,1,2022,08:00:00,0
449,-5.0,92.69,18.52,10,1,2022,08:30:00,30
450,-4.0,92.74,16.668,10,1,2022,09:00:00,0
451,-3.0,86.07,16.668,10,1,2022,09:30:00,30
452,-3.0,92.8,14.816,10,1,2022,10:00:00,0
453,-3.0,86.07,12.964,10,1,2022,10:30:00,30
454,-3.0,92.8,12.964,10,1,2022,11:00:00,0
455,-2.0,86.18,12.964,10,1,2022,11:30:00,30
456,-2.0,86.18,14.816,10,1,2022,12:00:00,0
457,-2.0,86.18,16.668,10,1,2022,12:30:00,30
458,-2.0,92.86,14.816,10,1,2022,13:00:00,0
459,-2.0,92.86,16.668,10,1,2022,13:30:00,30
460,-1.0,80.07,16.668,10,1,2022,14:00:00,0
461,-2.0,92.86,14.816,10,1,2022,14:30:00,30
462,-1.0,86.28,11.112,10,1,2022,15:00:00,0
463,-1.0,86.28,14.816,10,1,2022,15:30:00,30
464,-1.0,86.28,16.668,10,1,2022,16:00:00,0
465,-1.0,80.07,14.816,10,1,2022,16:30:00,30
466,-1.0,80.07,14.816,10,1,2022,17:00:00,0
467,-1.0,80.07,18.52,10,1,2022,17:30:00,30
468,-1.0,80.07,12.964,10,1,2022,18:00:00,0
469,-1.0,80.07,18.52,10,1,2022,18:30:00,30
470,-1.0,80.07,14.816,10,1,2022,19:00:00,0
471,-1.0,80.07,14.816,10,1,2022,19:30:00,30
