,relh,sknt,temp,day,month,year,time
70209,80.22,11.0,0.0,5,1,2019,22:00:00
70211,80.22,11.0,0.0,5,1,2019,23:00:00
70213,74.44,12.0,0.0,6,1,2019,00:00:00
70215,74.44,9.0,0.0,6,1,2019,01:00:00
70217,80.07,10.0,-1.0000000000000004,6,1,2019,02:00:00
70219,74.26,15.0,-1.0000000000000004,6,1,2019,03:00:00
70221,79.92,10.0,-2.000000000000001,6,1,2019,04:00:00
70223,79.92,11.0,-2.000000000000001,6,1,2019,05:00:00
70225,79.92,11.0,-2.000000000000001,6,1,2019,06:00:00
70227,73.89,13.0,-2.9999999999999996,6,1,2019,07:00:00
70229,68.4,12.0,-2.9999999999999996,6,1,2019,08:00:00
70231,73.7,12.0,-4.0,6,1,2019,09:00:00
70233,73.7,10.0,-4.0,6,1,2019,10:00:00
70235,79.62,7.0,-4.0,6,1,2019,11:00:00
70237,73.7,10.0,-4.0,6,1,2019,12:00:00
70239,63.03,9.0,-4.0,6,1,2019,13:00:00
70241,63.03,10.0,-4.0,6,1,2019,14:00:00
70243,63.03,9.0,-4.0,6,1,2019,15:00:00
70245,73.51,5.0,-5.0,6,1,2019,16:00:00
70246,73.51,4.0,-5.0,6,1,2019,17:00:00
70248,79.31,3.0,-6.000000000000001,6,1,2019,18:00:00
70250,85.63,1.0,-7.000000000000001,6,1,2019,19:00:00
70252,85.4,4.0,-9.0,6,1,2019,20:00:00
70254,85.4,2.0,-9.0,6,1,2019,21:00:00
70256,92.5,1.0,-8.0,6,1,2019,22:00:00
70258,85.4,1.0,-9.0,6,1,2019,23:00:00
70260,92.38,1.0,-10.0,7,1,2019,00:00:00
70262,92.25,2.0,-12.000000000000002,7,1,2019,01:00:00
70264,85.05,1.0,-12.000000000000002,7,1,2019,02:00:00
70266,92.25,1.0,-12.000000000000002,7,1,2019,03:00:00
70268,85.05,1.0,-12.000000000000002,7,1,2019,04:00:00
70270,85.05,2.0,-12.000000000000002,7,1,2019,05:00:00
70272,92.25,1.0,-12.000000000000002,7,1,2019,06:00:00
70274,92.19,2.0,-13.0,7,1,2019,07:00:00
70276,92.32,2.0,-11.0,7,1,2019,08:00:00
70278,92.5,2.0,-8.0,7,1,2019,09:00:00
70280,92.63,3.0,-6.000000000000001,7,1,2019,10:00:00
70282,85.85,3.0,-5.0,7,1,2019,11:00:00
70284,73.7,5.0,-4.0,7,1,2019,12:00:00
70286,79.62,3.0,-4.0,7,1,2019,13:00:00
70288,79.62,2.0,-4.0,7,1,2019,14:00:00
70290,79.62,3.0,-4.0,7,1,2019,15:00:00
70292,79.62,2.0,-4.0,7,1,2019,16:00:00
70294,79.62,3.0,-4.0,7,1,2019,17:00:00
70296,79.62,4.0,-4.0,7,1,2019,18:00:00
70298,79.62,4.0,-4.0,7,1,2019,19:00:00
70300,73.7,3.0,-4.0,7,1,2019,20:00:00
70302,79.47,5.0,-5.0,7,1,2019,21:00:00
70304,79.31,3.0,-6.000000000000001,7,1,2019,22:00:00
70306,79.31,4.0,-6.000000000000001,7,1,2019,23:00:00
70308,67.96,5.0,-5.0,8,1,2019,00:00:00
70310,79.47,5.0,-5.0,8,1,2019,01:00:00
70312,79.62,5.0,-4.0,8,1,2019,02:00:00
70314,85.96,5.0,-4.0,8,1,2019,03:00:00
70316,86.07,5.0,-2.9999999999999996,8,1,2019,04:00:00
70318,86.18,7.0,-2.000000000000001,8,1,2019,05:00:00
70320,86.28,6.0,-1.0000000000000004,8,1,2019,06:00:00
70322,92.92,8.0,-1.0000000000000004,8,1,2019,07:00:00
70324,92.92,8.0,-1.0000000000000004,8,1,2019,08:00:00
70326,100.0,7.0,-1.0000000000000004,8,1,2019,09:00:00
70328,92.97,7.0,0.0,8,1,2019,10:00:00
70330,100.0,8.0,0.0,8,1,2019,11:00:00
70332,93.03,8.0,0.9999999999999984,8,1,2019,12:00:00
70334,100.0,7.0,0.9999999999999984,8,1,2019,13:00:00
70336,93.03,6.0,0.9999999999999984,8,1,2019,14:00:00
70338,93.03,7.0,0.9999999999999984,8,1,2019,15:00:00
70340,93.03,8.0,0.9999999999999984,8,1,2019,16:00:00
70342,93.03,9.0,0.9999999999999984,8,1,2019,17:00:00
70344,93.03,9.0,0.9999999999999984,8,1,2019,18:00:00
70346,93.03,8.0,0.9999999999999984,8,1,2019,19:00:00
70348,93.03,7.0,0.9999999999999984,8,1,2019,20:00:00
70350,100.0,6.0,0.0,8,1,2019,21:00:00
70352,93.03,6.0,0.9999999999999984,8,1,2019,22:00:00
70354,93.03,4.0,0.9999999999999984,8,1,2019,23:00:00
70356,100.0,3.0,0.9999999999999984,9,1,2019,00:00:00
70358,100.0,4.0,0.9999999999999984,9,1,2019,01:00:00
70360,100.0,5.0,0.9999999999999984,9,1,2019,02:00:00
70362,100.0,6.0,0.9999999999999984,9,1,2019,03:00:00
70364,100.0,5.0,0.9999999999999984,9,1,2019,04:00:00
70366,100.0,2.0,0.9999999999999984,9,1,2019,05:00:00
70368,100.0,3.0,0.9999999999999984,9,1,2019,06:00:00
70370,93.03,3.0,0.9999999999999984,9,1,2019,07:00:00
70372,93.03,3.0,0.9999999999999984,9,1,2019,08:00:00
70374,100.0,3.0,0.9999999999999984,9,1,2019,09:00:00
70376,100.0,2.0,0.9999999999999984,9,1,2019,10:00:00
70378,100.0,3.0,0.9999999999999984,9,1,2019,11:00:00
70380,93.08,1.0,2.000000000000001,9,1,2019,12:00:00
70382,93.03,4.0,0.9999999999999984,9,1,2019,13:00:00
70384,86.49,5.0,0.9999999999999984,9,1,2019,14:00:00
70386,86.49,2.0,0.9999999999999984,9,1,2019,15:00:00
70388,86.49,3.0,0.9999999999999984,9,1,2019,16:00:00
70390,86.49,3.0,0.9999999999999984,9,1,2019,17:00:00
70392,92.97,9.0,0.0,9,1,2019,18:00:00
70394,92.97,5.0,0.0,9,1,2019,19:00:00
70396,100.0,7.0,-1.0000000000000004,9,1,2019,20:00:00
70398,92.92,7.0,-1.0000000000000004,9,1,2019,21:00:00
70400,92.86,7.0,-2.000000000000001,9,1,2019,22:00:00
70402,92.86,9.0,-2.000000000000001,9,1,2019,23:00:00
70404,86.18,7.0,-2.000000000000001,10,1,2019,00:00:00
70406,92.8,6.0,-2.9999999999999996,10,1,2019,01:00:00
70408,92.8,6.0,-2.9999999999999996,10,1,2019,02:00:00
70410,92.8,4.0,-2.9999999999999996,10,1,2019,03:00:00
70412,86.07,5.0,-2.9999999999999996,10,1,2019,04:00:00
70414,86.07,5.0,-2.9999999999999996,10,1,2019,05:00:00
70416,86.07,4.0,-2.9999999999999996,10,1,2019,06:00:00
70418,86.07,6.0,-2.9999999999999996,10,1,2019,07:00:00
70420,85.96,6.0,-4.0,10,1,2019,08:00:00
70422,85.96,5.0,-4.0,10,1,2019,09:00:00
70424,85.96,4.0,-4.0,10,1,2019,10:00:00
70426,79.62,6.0,-4.0,10,1,2019,11:00:00
70428,79.62,6.0,-4.0,10,1,2019,12:00:00
70430,79.62,7.0,-4.0,10,1,2019,13:00:00
70432,85.85,8.0,-5.0,10,1,2019,14:00:00
70434,85.85,7.0,-5.0,10,1,2019,15:00:00
70436,85.85,5.0,-5.0,10,1,2019,16:00:00
70438,85.74,8.0,-6.000000000000001,10,1,2019,17:00:00
70440,85.74,5.0,-6.000000000000001,10,1,2019,18:00:00
70442,85.74,4.0,-6.000000000000001,10,1,2019,19:00:00
70444,85.63,5.0,-7.000000000000001,10,1,2019,20:00:00
70446,85.63,4.0,-7.000000000000001,10,1,2019,21:00:00
70448,85.63,4.0,-7.000000000000001,10,1,2019,22:00:00
70450,92.5,3.0,-8.0,10,1,2019,23:00:00
70452,92.5,3.0,-8.0,11,1,2019,00:00:00
70454,92.5,3.0,-8.0,11,1,2019,01:00:00
70456,100.0,5.0,-8.0,11,1,2019,02:00:00
70458,92.5,3.0,-8.0,11,1,2019,03:00:00
70460,92.57,4.0,-7.000000000000001,11,1,2019,04:00:00
70462,92.57,4.0,-7.000000000000001,11,1,2019,05:00:00
70464,92.57,4.0,-7.000000000000001,11,1,2019,06:00:00
70466,92.57,5.0,-7.000000000000001,11,1,2019,07:00:00
70468,92.57,6.0,-7.000000000000001,11,1,2019,08:00:00
70470,92.63,5.0,-6.000000000000001,11,1,2019,09:00:00
70472,92.69,6.0,-5.0,11,1,2019,10:00:00
70474,92.74,8.0,-4.0,11,1,2019,11:00:00
70476,86.07,7.0,-2.9999999999999996,11,1,2019,12:00:00
70478,86.07,7.0,-2.9999999999999996,11,1,2019,13:00:00
70480,79.92,7.0,-2.000000000000001,11,1,2019,14:00:00
70482,74.08,9.0,-2.000000000000001,11,1,2019,15:00:00
70484,74.08,10.0,-2.000000000000001,11,1,2019,16:00:00
70486,74.08,10.0,-2.000000000000001,11,1,2019,17:00:00
70488,86.07,10.0,-2.9999999999999996,11,1,2019,18:00:00
70490,92.8,10.0,-2.9999999999999996,11,1,2019,19:00:00
70492,92.86,11.0,-2.000000000000001,11,1,2019,20:00:00
70494,92.92,11.0,-1.0000000000000004,11,1,2019,21:00:00
70496,100.0,12.0,-1.0000000000000004,11,1,2019,22:00:00
70498,100.0,13.0,0.0,11,1,2019,23:00:00
70500,100.0,13.0,0.0,12,1,2019,00:00:00
70502,100.0,9.0,0.0,12,1,2019,01:00:00
70504,93.03,6.0,0.9999999999999984,12,1,2019,02:00:00
70506,93.03,7.0,0.9999999999999984,12,1,2019,03:00:00
70508,93.03,7.0,0.9999999999999984,12,1,2019,04:00:00
70510,93.03,8.0,0.9999999999999984,12,1,2019,05:00:00
70512,100.0,9.0,0.0,12,1,2019,06:00:00
70514,93.03,13.0,0.9999999999999984,12,1,2019,07:00:00
70516,93.03,11.0,0.9999999999999984,12,1,2019,08:00:00
70518,93.03,11.0,0.9999999999999984,12,1,2019,09:00:00
70520,93.03,11.0,0.9999999999999984,12,1,2019,10:00:00
70522,93.03,12.0,0.9999999999999984,12,1,2019,11:00:00
70524,86.59,14.0,2.000000000000001,12,1,2019,12:00:00
70526,86.59,12.0,2.000000000000001,12,1,2019,13:00:00
70528,93.03,7.0,0.9999999999999984,12,1,2019,14:00:00
70530,93.03,9.0,0.9999999999999984,12,1,2019,15:00:00
70532,93.03,7.0,0.9999999999999984,12,1,2019,16:00:00
70534,93.03,8.0,0.9999999999999984,12,1,2019,17:00:00
70536,93.03,8.0,0.9999999999999984,12,1,2019,18:00:00
70538,93.08,10.0,2.000000000000001,12,1,2019,19:00:00
70540,100.0,10.0,2.000000000000001,12,1,2019,20:00:00
70542,100.0,9.0,2.000000000000001,12,1,2019,21:00:00
70544,93.08,8.0,2.000000000000001,12,1,2019,22:00:00
70546,100.0,9.0,0.9999999999999984,12,1,2019,23:00:00
70548,93.03,10.0,0.9999999999999984,13,1,2019,00:00:00
70550,93.03,9.0,0.9999999999999984,13,1,2019,01:00:00
70552,93.03,8.0,0.9999999999999984,13,1,2019,02:00:00
70554,100.0,9.0,0.9999999999999984,13,1,2019,03:00:00
70556,93.08,8.0,2.000000000000001,13,1,2019,04:00:00
70558,93.08,8.0,2.000000000000001,13,1,2019,05:00:00
70560,100.0,8.0,2.000000000000001,13,1,2019,06:00:00
70562,100.0,10.0,2.000000000000001,13,1,2019,07:00:00
70564,100.0,10.0,2.000000000000001,13,1,2019,08:00:00
70566,100.0,11.0,2.000000000000001,13,1,2019,09:00:00
70568,100.0,10.0,2.000000000000001,13,1,2019,10:00:00
70570,100.0,11.0,2.000000000000001,13,1,2019,11:00:00
70572,93.14,11.0,2.9999999999999996,13,1,2019,12:00:00
70574,93.14,10.0,2.9999999999999996,13,1,2019,13:00:00
70576,93.14,10.0,2.9999999999999996,13,1,2019,14:00:00
70578,100.0,10.0,2.9999999999999996,13,1,2019,15:00:00
70580,93.14,12.0,2.9999999999999996,13,1,2019,16:00:00
70582,93.14,12.0,2.9999999999999996,13,1,2019,17:00:00
70584,93.14,12.0,2.9999999999999996,13,1,2019,18:00:00
70586,93.08,12.0,2.000000000000001,13,1,2019,19:00:00
70588,93.08,9.0,2.000000000000001,13,1,2019,20:00:00
70590,93.14,10.0,2.9999999999999996,13,1,2019,21:00:00
70592,100.0,9.0,2.9999999999999996,13,1,2019,22:00:00
70594,100.0,14.0,2.9999999999999996,13,1,2019,23:00:00
70596,93.14,12.0,2.9999999999999996,14,1,2019,00:00:00
70598,100.0,12.0,2.9999999999999996,14,1,2019,01:00:00
70600,93.19,14.0,4.000000000000002,14,1,2019,02:00:00
70602,100.0,16.0,2.9999999999999996,14,1,2019,03:00:00
70604,93.19,17.0,4.000000000000002,14,1,2019,04:00:00
70606,93.19,15.0,4.000000000000002,14,1,2019,05:00:00
70608,93.14,19.0,2.9999999999999996,14,1,2019,06:00:00
70610,93.08,19.0,2.000000000000001,14,1,2019,07:00:00
70612,74.8,16.0,2.000000000000001,14,1,2019,08:00:00
70614,74.8,16.0,2.000000000000001,14,1,2019,09:00:00
70616,74.8,20.0,2.000000000000001,14,1,2019,10:00:00
70618,69.25,19.0,0.9999999999999984,14,1,2019,11:00:00
70620,64.23,14.0,0.9999999999999984,14,1,2019,12:00:00
70622,69.25,19.0,0.9999999999999984,14,1,2019,13:00:00
70624,86.28,16.0,-1.0000000000000004,14,1,2019,14:00:00
70626,80.07,16.0,-1.0000000000000004,14,1,2019,15:00:00
70628,79.92,14.0,-2.000000000000001,14,1,2019,16:00:00
70630,79.92,14.0,-2.000000000000001,14,1,2019,17:00:00
70632,79.77,12.0,-2.9999999999999996,14,1,2019,18:00:00
70634,79.77,14.0,-2.9999999999999996,14,1,2019,19:00:00
70636,79.92,15.0,-2.000000000000001,14,1,2019,20:00:00
70638,74.08,16.0,-2.000000000000001,14,1,2019,21:00:00
70640,74.08,16.0,-2.000000000000001,14,1,2019,22:00:00
70642,68.83,16.0,-1.0000000000000004,14,1,2019,23:00:00
70644,74.26,18.0,-1.0000000000000004,15,1,2019,00:00:00
70646,74.26,17.0,-1.0000000000000004,15,1,2019,01:00:00
70648,79.92,19.0,-2.000000000000001,15,1,2019,02:00:00
70650,80.07,20.0,-1.0000000000000004,15,1,2019,03:00:00
70652,74.26,21.0,-1.0000000000000004,15,1,2019,04:00:00
70654,80.07,20.0,-1.0000000000000004,15,1,2019,05:00:00
70656,80.07,19.0,-1.0000000000000004,15,1,2019,06:00:00
70658,74.26,20.0,-1.0000000000000004,15,1,2019,07:00:00
70660,80.07,16.0,-1.0000000000000004,15,1,2019,08:00:00
70662,74.44,15.0,0.0,15,1,2019,09:00:00
70664,74.63,16.0,0.9999999999999984,15,1,2019,10:00:00
70666,80.36,17.0,0.9999999999999984,15,1,2019,11:00:00
70668,92.97,14.0,0.0,15,1,2019,12:00:00
70670,92.97,12.0,0.0,15,1,2019,13:00:00
70672,100.0,12.0,0.0,15,1,2019,14:00:00
70674,100.0,11.0,0.0,15,1,2019,15:00:00
70676,100.0,11.0,0.0,15,1,2019,16:00:00
70678,100.0,11.0,0.0,15,1,2019,17:00:00
70680,100.0,11.0,0.0,15,1,2019,18:00:00
70682,100.0,13.0,0.0,15,1,2019,19:00:00
70684,100.0,16.0,0.9999999999999984,15,1,2019,20:00:00
70686,100.0,20.0,2.000000000000001,15,1,2019,21:00:00
70688,93.14,21.0,2.9999999999999996,15,1,2019,22:00:00
70690,93.14,18.0,2.9999999999999996,15,1,2019,23:00:00
70692,93.19,18.0,4.000000000000002,16,1,2019,00:00:00
70694,93.19,15.0,4.000000000000002,16,1,2019,01:00:00
70696,93.19,13.0,4.000000000000002,16,1,2019,02:00:00
70698,93.19,13.0,4.000000000000002,16,1,2019,03:00:00
70700,86.79,11.0,4.000000000000002,16,1,2019,04:00:00
70702,86.79,9.0,4.000000000000002,16,1,2019,05:00:00
70704,93.19,10.0,4.000000000000002,16,1,2019,06:00:00
70706,93.19,12.0,4.000000000000002,16,1,2019,07:00:00
70708,93.19,11.0,4.000000000000002,16,1,2019,08:00:00
70710,93.19,7.0,4.000000000000002,16,1,2019,09:00:00
70712,93.19,8.0,4.000000000000002,16,1,2019,10:00:00
70714,100.0,7.0,4.000000000000002,16,1,2019,11:00:00
70716,100.0,12.0,5.0,16,1,2019,12:00:00
70718,93.24,16.0,5.0,16,1,2019,13:00:00
70720,93.24,13.0,5.0,16,1,2019,14:00:00
70722,93.24,10.0,5.0,16,1,2019,15:00:00
70724,86.89,9.0,5.0,16,1,2019,16:00:00
70726,93.19,8.0,4.000000000000002,16,1,2019,17:00:00
70728,93.19,8.0,4.000000000000002,16,1,2019,18:00:00
70730,93.19,10.0,4.000000000000002,16,1,2019,19:00:00
70732,86.79,8.0,4.000000000000002,16,1,2019,20:00:00
70734,86.79,8.0,4.000000000000002,16,1,2019,21:00:00
70736,93.14,7.0,2.9999999999999996,16,1,2019,22:00:00
70738,93.08,5.0,2.000000000000001,16,1,2019,23:00:00
70740,86.59,5.0,2.000000000000001,17,1,2019,00:00:00
70742,93.08,6.0,2.000000000000001,17,1,2019,01:00:00
70744,86.59,5.0,2.000000000000001,17,1,2019,02:00:00
70746,93.03,7.0,0.9999999999999984,17,1,2019,03:00:00
70748,86.49,7.0,0.9999999999999984,17,1,2019,04:00:00
70750,80.51,10.0,2.000000000000001,17,1,2019,05:00:00
70752,80.51,8.0,2.000000000000001,17,1,2019,06:00:00
70754,86.49,9.0,0.9999999999999984,17,1,2019,07:00:00
70756,74.98,9.0,2.9999999999999996,17,1,2019,08:00:00
70758,74.98,13.0,2.9999999999999996,17,1,2019,09:00:00
70760,70.08,17.0,5.0,17,1,2019,10:00:00
70762,75.33,15.0,5.0,17,1,2019,11:00:00
70764,75.33,17.0,5.0,17,1,2019,12:00:00
70766,75.33,14.0,5.0,17,1,2019,13:00:00
70768,75.33,9.0,5.0,17,1,2019,14:00:00
70770,75.33,8.0,5.0,17,1,2019,15:00:00
70772,75.33,9.0,5.0,17,1,2019,16:00:00
70774,80.93,8.0,5.0,17,1,2019,17:00:00
70776,80.93,5.0,5.0,17,1,2019,18:00:00
70778,80.93,5.0,5.0,17,1,2019,19:00:00
70780,80.93,7.0,5.0,17,1,2019,20:00:00
70782,86.79,6.0,4.000000000000002,17,1,2019,21:00:00
70784,86.69,5.0,2.9999999999999996,17,1,2019,22:00:00
70786,86.79,8.0,4.000000000000002,17,1,2019,23:00:00
70788,75.33,14.0,5.0,18,1,2019,00:00:00
70790,70.08,15.0,5.0,18,1,2019,01:00:00
70792,69.88,20.0,4.000000000000002,18,1,2019,02:00:00
70794,80.65,17.0,2.9999999999999996,18,1,2019,03:00:00
70796,86.59,16.0,2.000000000000001,18,1,2019,04:00:00
70798,74.8,17.0,2.000000000000001,18,1,2019,05:00:00
70800,69.46,16.0,2.000000000000001,18,1,2019,06:00:00
70802,80.36,16.0,0.9999999999999984,18,1,2019,07:00:00
70804,80.36,17.0,0.9999999999999984,18,1,2019,08:00:00
70806,86.49,13.0,0.9999999999999984,18,1,2019,09:00:00
70808,86.49,9.0,0.9999999999999984,18,1,2019,10:00:00
70810,86.49,9.0,0.9999999999999984,18,1,2019,11:00:00
70812,80.36,8.0,0.9999999999999984,18,1,2019,12:00:00
70814,74.44,6.0,0.0,18,1,2019,13:00:00
70816,69.25,10.0,0.9999999999999984,18,1,2019,14:00:00
70818,69.04,10.0,0.0,18,1,2019,15:00:00
70820,74.26,9.0,-1.0000000000000004,18,1,2019,16:00:00
70822,79.92,8.0,-2.000000000000001,18,1,2019,17:00:00
70824,79.92,10.0,-2.000000000000001,18,1,2019,18:00:00
70826,79.92,7.0,-2.000000000000001,18,1,2019,19:00:00
70828,79.92,7.0,-2.000000000000001,18,1,2019,20:00:00
70830,85.96,4.0,-4.0,18,1,2019,21:00:00
70832,85.96,5.0,-4.0,18,1,2019,22:00:00
70834,92.69,5.0,-5.0,18,1,2019,23:00:00
70836,92.69,4.0,-5.0,19,1,2019,00:00:00
70838,92.69,6.0,-5.0,19,1,2019,01:00:00
70840,92.69,6.0,-5.0,19,1,2019,02:00:00
70842,92.74,5.0,-4.0,19,1,2019,03:00:00
70844,86.07,6.0,-2.9999999999999996,19,1,2019,04:00:00
70846,86.07,5.0,-2.9999999999999996,19,1,2019,05:00:00
70848,86.07,6.0,-2.9999999999999996,19,1,2019,06:00:00
70850,86.07,7.0,-2.9999999999999996,19,1,2019,07:00:00
70852,86.07,5.0,-2.9999999999999996,19,1,2019,08:00:00
70854,86.18,8.0,-2.000000000000001,19,1,2019,09:00:00
70856,86.18,10.0,-2.000000000000001,19,1,2019,10:00:00
70858,79.92,9.0,-2.000000000000001,19,1,2019,11:00:00
70860,79.92,6.0,-2.000000000000001,19,1,2019,12:00:00
70862,79.92,5.0,-2.000000000000001,19,1,2019,13:00:00
70864,79.92,5.0,-2.000000000000001,19,1,2019,14:00:00
70866,79.77,3.0,-2.9999999999999996,19,1,2019,15:00:00
70868,79.62,5.0,-4.0,19,1,2019,16:00:00
70870,79.62,2.0,-4.0,19,1,2019,17:00:00
70872,92.63,1.0,-6.000000000000001,19,1,2019,18:00:00
70874,92.63,2.0,-6.000000000000001,19,1,2019,19:00:00
70876,92.63,1.0,-6.000000000000001,19,1,2019,20:00:00
70878,92.57,1.0,-7.000000000000001,19,1,2019,21:00:00
70880,92.57,1.0,-7.000000000000001,19,1,2019,22:00:00
70882,92.57,1.0,-7.000000000000001,19,1,2019,23:00:00
70884,100.0,2.0,-8.0,20,1,2019,00:00:00
70886,100.0,1.0,-8.0,20,1,2019,01:00:00
70888,92.5,2.0,-8.0,20,1,2019,02:00:00
70890,92.5,5.0,-8.0,20,1,2019,03:00:00
70892,92.44,2.0,-9.0,20,1,2019,04:00:00
70894,92.5,2.0,-8.0,20,1,2019,05:00:00
70896,92.44,1.0,-9.0,20,1,2019,06:00:00
70898,92.5,1.0,-8.0,20,1,2019,07:00:00
70900,92.57,3.0,-7.000000000000001,20,1,2019,08:00:00
70902,92.69,2.0,-5.0,20,1,2019,09:00:00
70904,86.07,1.0,-2.9999999999999996,20,1,2019,10:00:00
70906,74.44,2.0,0.0,20,1,2019,11:00:00
70908,59.27,2.0,0.0,20,1,2019,12:00:00
70910,63.99,3.0,0.0,20,1,2019,13:00:00
70912,63.99,3.0,0.0,20,1,2019,14:00:00
70914,68.83,4.0,-1.0000000000000004,20,1,2019,15:00:00
70916,86.07,4.0,-2.9999999999999996,20,1,2019,16:00:00
70918,86.07,4.0,-2.9999999999999996,20,1,2019,17:00:00
70920,85.96,3.0,-4.0,20,1,2019,18:00:00
70922,86.07,4.0,-2.9999999999999996,20,1,2019,19:00:00
70924,85.96,6.0,-4.0,20,1,2019,20:00:00
70926,92.74,3.0,-4.0,20,1,2019,21:00:00
70928,85.96,3.0,-4.0,20,1,2019,22:00:00
70930,92.74,3.0,-4.0,20,1,2019,23:00:00
70932,92.74,3.0,-4.0,21,1,2019,00:00:00
70934,92.74,6.0,-4.0,21,1,2019,01:00:00
70936,92.74,6.0,-4.0,21,1,2019,02:00:00
70938,92.69,6.0,-5.0,21,1,2019,03:00:00
70940,92.69,7.0,-5.0,21,1,2019,04:00:00
70942,92.69,7.0,-5.0,21,1,2019,05:00:00
70944,100.0,7.0,-5.0,21,1,2019,06:00:00
70946,100.0,6.0,-5.0,21,1,2019,07:00:00
70948,100.0,7.0,-5.0,21,1,2019,08:00:00
70950,100.0,8.0,-5.0,21,1,2019,09:00:00
70952,100.0,8.0,-5.0,21,1,2019,10:00:00
70954,100.0,9.0,-5.0,21,1,2019,11:00:00
70956,100.0,8.0,-5.0,21,1,2019,12:00:00
70958,100.0,6.0,-5.0,21,1,2019,13:00:00
70960,92.74,6.0,-4.0,21,1,2019,14:00:00
70962,92.74,4.0,-4.0,21,1,2019,15:00:00
70964,92.74,5.0,-4.0,21,1,2019,16:00:00
70966,85.96,6.0,-4.0,21,1,2019,17:00:00
70968,85.96,6.0,-4.0,21,1,2019,18:00:00
70970,92.69,5.0,-5.0,21,1,2019,19:00:00
70972,92.69,5.0,-5.0,21,1,2019,20:00:00
70974,92.69,5.0,-5.0,21,1,2019,21:00:00
70976,92.63,5.0,-6.000000000000001,21,1,2019,22:00:00
70978,92.63,4.0,-6.000000000000001,21,1,2019,23:00:00
70980,92.63,2.0,-6.000000000000001,22,1,2019,00:00:00
70982,92.63,5.0,-6.000000000000001,22,1,2019,01:00:00
70984,92.63,2.0,-6.000000000000001,22,1,2019,02:00:00
70986,92.57,2.0,-7.000000000000001,22,1,2019,03:00:00
70988,92.57,3.0,-7.000000000000001,22,1,2019,04:00:00
70990,92.57,2.0,-7.000000000000001,22,1,2019,05:00:00
70992,92.57,4.0,-7.000000000000001,22,1,2019,06:00:00
70994,92.57,4.0,-7.000000000000001,22,1,2019,07:00:00
70996,92.57,4.0,-7.000000000000001,22,1,2019,08:00:00
70998,92.57,4.0,-7.000000000000001,22,1,2019,09:00:00
71000,92.63,4.0,-6.000000000000001,22,1,2019,10:00:00
71002,85.85,4.0,-5.0,22,1,2019,11:00:00
71004,79.62,4.0,-4.0,22,1,2019,12:00:00
71006,79.62,4.0,-4.0,22,1,2019,13:00:00
71008,73.89,4.0,-2.9999999999999996,22,1,2019,14:00:00
71010,68.4,4.0,-2.9999999999999996,22,1,2019,15:00:00
71012,79.47,2.0,-5.0,22,1,2019,16:00:00
71014,79.31,3.0,-6.000000000000001,22,1,2019,17:00:00
71016,85.85,8.0,-5.0,22,1,2019,18:00:00
71018,85.74,8.0,-6.000000000000001,22,1,2019,19:00:00
71020,85.74,4.0,-6.000000000000001,22,1,2019,20:00:00
71022,85.74,6.0,-6.000000000000001,22,1,2019,21:00:00
71024,85.63,4.0,-7.000000000000001,22,1,2019,22:00:00
71026,85.74,5.0,-6.000000000000001,22,1,2019,23:00:00
71028,85.74,6.0,-6.000000000000001,23,1,2019,00:00:00
71030,85.74,7.0,-6.000000000000001,23,1,2019,01:00:00
71032,73.51,9.0,-5.0,23,1,2019,02:00:00
71034,73.51,9.0,-5.0,23,1,2019,03:00:00
71036,79.47,9.0,-5.0,23,1,2019,04:00:00
71038,79.47,7.0,-5.0,23,1,2019,05:00:00
71040,79.47,7.0,-5.0,23,1,2019,06:00:00
71042,79.62,9.0,-4.0,23,1,2019,07:00:00
71044,79.62,8.0,-4.0,23,1,2019,08:00:00
71046,79.62,8.0,-4.0,23,1,2019,09:00:00
71048,73.7,10.0,-4.0,23,1,2019,10:00:00
71050,73.7,12.0,-4.0,23,1,2019,11:00:00
71052,73.7,12.0,-4.0,23,1,2019,12:00:00
71054,73.7,13.0,-4.0,23,1,2019,13:00:00
71056,73.7,9.0,-4.0,23,1,2019,14:00:00
71058,79.47,13.0,-5.0,23,1,2019,15:00:00
71060,73.7,13.0,-4.0,23,1,2019,16:00:00
71062,73.7,9.0,-4.0,23,1,2019,17:00:00
71064,73.7,11.0,-4.0,23,1,2019,18:00:00
71066,73.51,11.0,-5.0,23,1,2019,19:00:00
71068,73.32,11.0,-6.000000000000001,23,1,2019,20:00:00
71070,79.16,10.0,-7.000000000000001,23,1,2019,21:00:00
71072,79.31,7.0,-6.000000000000001,23,1,2019,22:00:00
71074,79.31,12.0,-6.000000000000001,23,1,2019,23:00:00
71076,79.31,9.0,-6.000000000000001,24,1,2019,00:00:00
71078,79.31,10.0,-6.000000000000001,24,1,2019,01:00:00
71080,79.31,9.0,-6.000000000000001,24,1,2019,02:00:00
71082,79.31,8.0,-6.000000000000001,24,1,2019,03:00:00
71084,79.31,13.0,-6.000000000000001,24,1,2019,04:00:00
71086,79.31,15.0,-6.000000000000001,24,1,2019,05:00:00
71088,79.31,10.0,-6.000000000000001,24,1,2019,06:00:00
71090,79.31,9.0,-6.000000000000001,24,1,2019,07:00:00
71092,85.74,11.0,-6.000000000000001,24,1,2019,08:00:00
71094,79.31,10.0,-6.000000000000001,24,1,2019,09:00:00
