,temp,relh,skph,month,year,time
8890,5.0,93.24,16.668,1,2012,04:30:00
8891,5.0,93.24,14.816,1,2012,05:00:00
8892,5.0,93.24,12.964,1,2012,05:30:00
8893,5.0,93.24,11.112,1,2012,06:00:00
8894,5.0,93.24,12.964,1,2012,06:30:00
8895,5.0,100.0,18.52,1,2012,07:00:00
8896,5.0,100.0,18.52,1,2012,07:30:00
8897,6.0,93.3,22.224,1,2012,08:00:00
8898,6.0,93.3,22.224,1,2012,08:30:00
8899,6.0,93.3,22.224,1,2012,09:00:00
8900,6.0,93.3,22.224,1,2012,09:30:00
8901,6.0,93.3,29.632,1,2012,10:00:00
8902,6.0,86.99,29.632,1,2012,10:30:00
8903,6.0,93.3,25.928,1,2012,11:00:00
8904,7.0,81.2,27.78,1,2012,11:30:00
8905,7.0,81.2,33.336,1,2012,12:00:00
8906,7.0,81.2,33.336,1,2012,12:30:00
8907,7.0,81.2,33.336,1,2012,13:00:00
8908,7.0,81.2,31.484,1,2012,13:30:00
8909,7.0,81.2,29.632,1,2012,14:00:00
8910,7.0,81.2,25.928,1,2012,14:30:00
8911,7.0,81.2,31.484,1,2012,15:00:00
8912,7.0,81.2,29.632,1,2012,15:30:00
8913,7.0,81.2,33.336,1,2012,16:00:00
8914,7.0,81.2,33.336,1,2012,16:30:00
8915,7.0,81.2,37.04,1,2012,17:00:00
8916,7.0,81.2,35.188,1,2012,17:30:00
8917,7.0,81.2,35.188,1,2012,18:00:00
8918,7.0,81.2,37.04,1,2012,18:30:00
8919,7.0,81.2,31.484,1,2012,19:00:00
8920,7.0,81.2,35.188,1,2012,19:30:00
8921,7.0,87.09,37.04,1,2012,20:00:00
8922,7.0,87.09,33.336,1,2012,20:30:00
8923,6.0,93.3,35.188,1,2012,21:00:00
8924,2.0,100.0,27.78,1,2012,21:30:00
8925,2.0,100.0,20.372,1,2012,22:00:00
8926,3.0,93.14,25.928,1,2012,22:30:00
8927,3.0,80.65,29.632,1,2012,23:00:00
8928,3.0,80.65,27.78,1,2012,23:30:00
8929,3.0,80.65,27.78,1,2012,00:00:00
8930,3.0,80.65,24.076,1,2012,00:30:00
8931,3.0,80.65,22.224,1,2012,01:00:00
8932,3.0,80.65,20.372,1,2012,01:30:00
8933,2.0,80.51,20.372,1,2012,02:00:00
8934,2.0,80.51,24.076,1,2012,02:30:00
8935,2.0,80.51,22.224,1,2012,03:00:00
8936,2.0,80.51,25.928,1,2012,03:30:00
8937,2.0,86.59,20.372,1,2012,04:00:00
8938,2.0,86.59,24.076,1,2012,04:30:00
8939,2.0,80.51,25.928,1,2012,05:00:00
8940,2.0,80.51,22.224,1,2012,05:30:00
8941,2.0,80.51,24.076,1,2012,06:00:00
8942,2.0,80.51,25.928,1,2012,06:30:00
8943,2.0,80.51,22.224,1,2012,07:00:00
8944,1.0,93.03,29.632,1,2012,07:30:00
8945,1.0,93.03,31.484,1,2012,08:00:00
8946,1.0,93.03,27.78,1,2012,08:30:00
8947,2.0,80.51,38.892,1,2012,09:00:00
8948,0.0,100.0,22.224,1,2012,09:30:00
8949,0.0,100.0,20.372,1,2012,10:00:00
8950,1.0,93.03,27.78,1,2012,10:30:00
8951,1.0,93.03,22.224,1,2012,11:00:00
8952,1.0,100.0,16.668,1,2012,11:30:00
8953,2.0,86.59,22.224,1,2012,12:00:00
8954,1.0,93.03,12.964,1,2012,12:30:00
8955,1.0,93.03,12.964,1,2012,13:00:00
8956,0.0,100.0,14.816,1,2012,13:30:00
8957,0.0,100.0,22.224,1,2012,14:00:00
8958,0.0,100.0,18.52,1,2012,14:30:00
8959,1.0,93.03,22.224,1,2012,15:00:00
8960,1.0,93.03,18.52,1,2012,15:30:00
8961,0.0,92.97,16.668,1,2012,16:00:00
8962,1.0,86.49,16.668,1,2012,16:30:00
8963,1.0,86.49,16.668,1,2012,17:00:00
8964,1.0,86.49,22.224,1,2012,17:30:00
8965,1.0,86.49,20.372,1,2012,18:00:00
8966,1.0,86.49,22.224,1,2012,18:30:00
8967,1.0,86.49,25.928,1,2012,19:00:00
8968,1.0,86.49,27.78,1,2012,19:30:00
8969,1.0,86.49,27.78,1,2012,20:00:00
8970,1.0,86.49,22.224,1,2012,20:30:00
8971,1.0,86.49,20.372,1,2012,21:00:00
8972,1.0,86.49,25.928,1,2012,21:30:00
8973,1.0,86.49,22.224,1,2012,22:00:00
8974,1.0,86.49,31.484,1,2012,22:30:00
8975,1.0,93.03,31.484,1,2012,23:00:00
8976,-1.0,100.0,12.964,1,2012,23:30:00
8977,-1.0,92.92,12.964,1,2012,00:00:00
8978,0.0,92.97,16.668,1,2012,00:30:00
8979,-1.0,100.0,20.372,1,2012,01:00:00
8980,0.0,92.97,12.964,1,2012,01:30:00
8981,0.0,92.97,18.52,1,2012,02:00:00
8982,0.0,92.97,18.52,1,2012,02:30:00
8983,0.0,92.97,16.668,1,2012,03:00:00
8984,0.0,86.39,14.816,1,2012,03:30:00
8985,0.0,86.39,16.668,1,2012,04:00:00
8986,-1.0,92.92,14.816,1,2012,04:30:00
8987,-1.0,92.92,14.816,1,2012,05:00:00
8988,-1.0,100.0,16.668,1,2012,05:30:00
8989,-1.0,100.0,18.52,1,2012,06:00:00
8990,-1.0,100.0,18.52,1,2012,06:30:00
8991,0.0,92.97,14.816,1,2012,07:00:00
8992,0.0,86.39,20.372,1,2012,07:30:00
8993,0.0,86.39,24.076,1,2012,08:00:00
8994,-1.0,92.92,20.372,1,2012,08:30:00
8995,-2.0,92.86,24.076,1,2012,09:00:00
8996,-1.0,86.28,16.668,1,2012,09:30:00
8997,-1.0,86.28,16.668,1,2012,10:00:00
8998,0.0,74.44,12.964,1,2012,10:30:00
8999,0.0,69.04,18.52,1,2012,11:00:00
9000,0.0,63.99,22.224,1,2012,11:30:00
9001,0.0,63.99,29.632,1,2012,12:00:00
9002,0.0,63.99,24.076,1,2012,12:30:00
9003,0.0,69.04,18.52,1,2012,13:00:00
9004,0.0,69.04,16.668,1,2012,13:30:00
9005,-1.0,74.26,18.52,1,2012,14:00:00
9006,-1.0,74.26,22.224,1,2012,14:30:00
9007,-1.0,74.26,16.668,1,2012,15:00:00
9008,-1.0,74.26,14.816,1,2012,15:30:00
9009,-1.0,74.26,20.372,1,2012,16:00:00
9010,-1.0,68.83,27.78,1,2012,16:30:00
9011,-1.0,68.83,16.668,1,2012,17:00:00
9012,-1.0,68.83,29.632,1,2012,17:30:00
9013,-1.0,68.83,18.52,1,2012,18:00:00
9014,-1.0,68.83,16.668,1,2012,18:30:00
9015,-1.0,68.83,20.372,1,2012,19:00:00
9016,-1.0,68.83,18.52,1,2012,19:30:00
9017,-1.0,68.83,16.668,1,2012,20:00:00
9018,-1.0,68.83,14.816,1,2012,20:30:00
9019,-2.0,74.08,14.816,1,2012,21:00:00
9020,-2.0,74.08,16.668,1,2012,21:30:00
9021,-2.0,74.08,18.52,1,2012,22:00:00
9022,-2.0,79.92,14.816,1,2012,22:30:00
9023,-2.0,79.92,16.668,1,2012,23:00:00
9024,-2.0,79.92,20.372,1,2012,23:30:00
9025,-2.0,86.18,22.224,1,2012,00:00:00
9026,-2.0,86.18,18.52,1,2012,00:30:00
9027,-2.0,86.18,14.816,1,2012,01:00:00
9028,-2.0,86.18,20.372,1,2012,01:30:00
9029,-2.0,86.18,18.52,1,2012,02:00:00
9030,-2.0,79.92,16.668,1,2012,02:30:00
9031,-2.0,79.92,16.668,1,2012,03:00:00
9032,-2.0,79.92,20.372,1,2012,03:30:00
9033,-2.0,86.18,20.372,1,2012,04:00:00
9034,-2.0,86.18,18.52,1,2012,04:30:00
9035,-2.0,86.18,27.78,1,2012,05:00:00
9036,-2.0,92.86,22.224,1,2012,05:30:00
9037,-2.0,92.86,18.52,1,2012,06:00:00
9038,-2.0,92.86,18.52,1,2012,06:30:00
9039,-2.0,92.86,18.52,1,2012,07:00:00
9040,-2.0,92.86,14.816,1,2012,07:30:00
9041,-2.0,100.0,14.816,1,2012,08:00:00
9042,-2.0,100.0,14.816,1,2012,08:30:00
9043,-2.0,86.18,14.816,1,2012,09:00:00
9044,-2.0,79.92,18.52,1,2012,09:30:00
9045,-2.0,86.18,14.816,1,2012,10:00:00
9046,-2.0,86.18,14.816,1,2012,10:30:00
9047,-1.0,80.07,16.668,1,2012,11:00:00
9048,-1.0,74.26,18.52,1,2012,11:30:00
9049,-2.0,86.18,14.816,1,2012,12:00:00
9050,-2.0,86.18,9.26,1,2012,12:30:00
9051,-2.0,79.92,14.816,1,2012,13:00:00
9052,-2.0,86.18,14.816,1,2012,13:30:00
9053,-2.0,79.92,12.964,1,2012,14:00:00
9054,-2.0,79.92,9.26,1,2012,14:30:00
9055,-2.0,79.92,9.26,1,2012,15:00:00
9056,-2.0,79.92,12.964,1,2012,15:30:00
9057,-2.0,86.18,5.556,1,2012,16:00:00
9058,-2.0,79.92,5.556,1,2012,16:30:00
9059,-2.0,86.18,12.964,1,2012,17:00:00
9060,-2.0,79.92,11.112,1,2012,17:30:00
9061,-2.0,79.92,11.112,1,2012,18:00:00
9062,-2.0,86.18,3.704,1,2012,18:30:00
9063,-2.0,86.18,7.408,1,2012,19:00:00
9064,-2.0,86.18,7.408,1,2012,19:30:00
9065,-3.0,92.8,7.408,1,2012,20:00:00
9066,-4.0,92.74,3.704,1,2012,20:30:00
9067,-4.0,92.74,1.852,1,2012,21:00:00
9068,-5.0,92.69,1.852,1,2012,21:30:00
9069,-6.0,100.0,1.852,1,2012,22:00:00
9070,-8.0,100.0,1.852,1,2012,22:30:00
9071,-8.0,100.0,0.0,1,2012,23:00:00
9072,-5.0,100.0,7.408,1,2012,23:30:00
9073,-5.0,100.0,3.704,1,2012,00:00:00
9074,-5.0,100.0,5.556,1,2012,00:30:00
9075,-4.0,100.0,3.704,1,2012,01:00:00
9076,-4.0,100.0,3.704,1,2012,01:30:00
9077,-5.0,100.0,5.556,1,2012,02:00:00
9078,-4.0,100.0,1.852,1,2012,02:30:00
9079,-4.0,100.0,3.704,1,2012,03:00:00
9080,-4.0,100.0,5.556,1,2012,03:30:00
9081,-4.0,100.0,5.556,1,2012,04:00:00
9082,-4.0,100.0,5.556,1,2012,04:30:00
9083,-4.0,100.0,3.704,1,2012,05:00:00
9084,-4.0,100.0,7.408,1,2012,05:30:00
9085,-4.0,100.0,5.556,1,2012,06:00:00
9086,-4.0,100.0,5.556,1,2012,06:30:00
9087,-4.0,100.0,7.408,1,2012,07:00:00
9088,-4.0,100.0,7.408,1,2012,07:30:00
9089,-3.0,100.0,7.408,1,2012,08:00:00
9090,-3.0,100.0,9.26,1,2012,08:30:00
9091,-2.0,100.0,9.26,1,2012,09:00:00
9092,-2.0,100.0,7.408,1,2012,09:30:00
9093,-2.0,100.0,16.668,1,2012,10:00:00
9094,-2.0,100.0,11.112,1,2012,10:30:00
9095,-2.0,100.0,14.816,1,2012,11:00:00
9096,-2.0,100.0,12.964,1,2012,11:30:00
9097,-2.0,100.0,12.964,1,2012,12:00:00
9098,-1.0,86.28,11.112,1,2012,12:30:00
9099,-1.0,86.28,12.964,1,2012,13:00:00
9100,-1.0,86.28,11.112,1,2012,13:30:00
9101,-2.0,92.86,11.112,1,2012,14:00:00
9102,-2.0,92.86,11.112,1,2012,14:30:00
9103,-2.0,92.86,9.26,1,2012,15:00:00
9104,-2.0,86.18,9.26,1,2012,15:30:00
9105,-2.0,86.18,11.112,1,2012,16:00:00
9106,-2.0,86.18,7.408,1,2012,16:30:00
9107,-2.0,86.18,11.112,1,2012,17:00:00
9108,-3.0,92.8,11.112,1,2012,17:30:00
9109,-3.0,92.8,9.26,1,2012,18:00:00
9110,-3.0,92.8,9.26,1,2012,18:30:00
9111,-3.0,92.8,9.26,1,2012,19:00:00
9112,-3.0,100.0,9.26,1,2012,19:30:00
9113,-3.0,92.8,11.112,1,2012,20:00:00
9114,-3.0,92.8,5.556,1,2012,20:30:00
9115,-4.0,100.0,0.0,1,2012,21:00:00
9116,-4.0,100.0,0.0,1,2012,21:30:00
9117,-4.0,100.0,1.852,1,2012,22:00:00
9118,-4.0,100.0,0.0,1,2012,22:30:00
9119,-5.0,100.0,0.0,1,2012,23:00:00
9120,-5.0,100.0,0.0,1,2012,23:30:00
9121,-5.0,100.0,0.0,1,2012,00:00:00
9122,-5.0,100.0,0.0,1,2012,00:30:00
9123,-4.0,100.0,0.0,1,2012,01:00:00
9124,-4.0,100.0,0.0,1,2012,01:30:00
9125,-4.0,100.0,0.0,1,2012,02:00:00
9126,-4.0,100.0,0.0,1,2012,02:30:00
9127,-4.0,100.0,0.0,1,2012,03:00:00
9128,-4.0,100.0,0.0,1,2012,03:30:00
9129,-3.0,100.0,0.0,1,2012,04:00:00
9130,-3.0,100.0,0.0,1,2012,04:30:00
9131,-4.0,100.0,0.0,1,2012,05:00:00
9132,-3.0,100.0,0.0,1,2012,05:30:00
9133,-3.0,100.0,0.0,1,2012,06:00:00
9134,-3.0,100.0,0.0,1,2012,06:30:00
9135,-3.0,100.0,0.0,1,2012,07:00:00
9136,-2.0,92.86,5.556,1,2012,07:30:00
9137,-2.0,92.86,5.556,1,2012,08:00:00
9138,-3.0,92.8,12.964,1,2012,08:30:00
9139,-3.0,92.8,9.26,1,2012,09:00:00
9140,-3.0,86.07,12.964,1,2012,09:30:00
9141,-3.0,79.77,7.408,1,2012,10:00:00
9142,-3.0,79.77,3.704,1,2012,10:30:00
9143,-2.0,74.08,5.556,1,2012,11:00:00
9144,-2.0,74.08,5.556,1,2012,11:30:00
9145,-2.0,68.61,9.26,1,2012,12:00:00
9146,-2.0,68.61,7.408,1,2012,12:30:00
9147,-2.0,68.61,7.408,1,2012,13:00:00
9148,-2.0,68.61,7.408,1,2012,13:30:00
9149,-3.0,73.89,7.408,1,2012,14:00:00
9150,-3.0,68.4,7.408,1,2012,14:30:00
9151,-4.0,73.7,7.408,1,2012,15:00:00
9152,-4.0,68.18,5.556,1,2012,15:30:00
9153,-5.0,79.47,3.704,1,2012,16:00:00
9154,-5.0,79.47,5.556,1,2012,16:30:00
9155,-6.0,85.74,1.852,1,2012,17:00:00
9156,-7.0,85.63,0.0,1,2012,17:30:00
9157,-6.0,85.74,1.852,1,2012,18:00:00
9158,-7.0,92.57,3.704,1,2012,18:30:00
9159,-7.0,85.63,1.852,1,2012,19:00:00
9160,-8.0,92.5,0.0,1,2012,19:30:00
9161,-9.0,92.44,0.0,1,2012,20:00:00
9162,-9.0,92.44,0.0,1,2012,20:30:00
9163,-10.0,100.0,0.0,1,2012,21:00:00
9164,-9.0,92.44,3.704,1,2012,21:30:00
9165,-9.0,92.44,5.556,1,2012,22:00:00
9166,-9.0,92.44,3.704,1,2012,22:30:00
9167,-10.0,100.0,7.408,1,2012,23:00:00
9168,-9.0,92.44,3.704,1,2012,23:30:00
9169,-10.0,100.0,3.704,1,2012,00:00:00
9170,-10.0,92.38,1.852,1,2012,00:30:00
9171,-10.0,100.0,1.852,1,2012,01:00:00
9172,-8.0,92.5,0.0,1,2012,01:30:00
9173,-8.0,92.5,3.704,1,2012,02:00:00
9174,-7.0,92.57,1.852,1,2012,02:30:00
9175,-6.0,92.63,1.852,1,2012,03:00:00
9176,-5.0,92.69,3.704,1,2012,03:30:00
9177,-5.0,92.69,5.556,1,2012,04:00:00
9178,-5.0,100.0,5.556,1,2012,04:30:00
9179,-4.0,92.74,3.704,1,2012,05:00:00
9180,-4.0,100.0,5.556,1,2012,05:30:00
9181,-4.0,100.0,9.26,1,2012,06:00:00
9182,-3.0,92.8,9.26,1,2012,06:30:00
9183,-3.0,92.8,9.26,1,2012,07:00:00
9184,-3.0,100.0,1.852,1,2012,07:30:00
9185,-3.0,100.0,3.704,1,2012,08:00:00
9186,-2.0,100.0,3.704,1,2012,08:30:00
9187,-1.0,100.0,7.408,1,2012,09:00:00
9188,-1.0,100.0,7.408,1,2012,09:30:00
9189,0.0,100.0,9.26,1,2012,10:00:00
9190,0.0,100.0,16.668,1,2012,10:30:00
9191,1.0,93.03,16.668,1,2012,11:00:00
9192,1.0,93.03,14.816,1,2012,11:30:00
9193,1.0,100.0,16.668,1,2012,12:00:00
9194,1.0,100.0,12.964,1,2012,12:30:00
9195,1.0,100.0,12.964,1,2012,13:00:00
9196,1.0,93.03,14.816,1,2012,13:30:00
9197,1.0,93.03,16.668,1,2012,14:00:00
9198,1.0,86.49,20.372,1,2012,14:30:00
9199,0.0,92.97,14.816,1,2012,15:00:00
9200,0.0,92.97,16.668,1,2012,15:30:00
9201,1.0,86.49,18.52,1,2012,16:00:00
9202,0.0,92.97,24.076,1,2012,16:30:00
9203,0.0,92.97,11.112,1,2012,17:00:00
9204,0.0,92.97,7.408,1,2012,17:30:00
9205,-1.0,92.92,5.556,1,2012,18:00:00
9206,-1.0,92.92,7.408,1,2012,18:30:00
9207,-1.0,92.92,11.112,1,2012,19:00:00
9208,-1.0,92.92,11.112,1,2012,19:30:00
9209,-1.0,86.28,14.816,1,2012,20:00:00
9210,-1.0,86.28,14.816,1,2012,20:30:00
9211,-1.0,86.28,12.964,1,2012,21:00:00
9212,-1.0,86.28,14.816,1,2012,21:30:00
9213,-1.0,86.28,14.816,1,2012,22:00:00
9214,-1.0,86.28,14.816,1,2012,22:30:00
9215,-1.0,86.28,16.668,1,2012,23:00:00
9216,-1.0,86.28,18.52,1,2012,23:30:00
9217,-1.0,86.28,12.964,1,2012,00:00:00
9218,0.0,80.22,14.816,1,2012,00:30:00
9219,0.0,80.22,20.372,1,2012,01:00:00
9220,0.0,80.22,18.52,1,2012,01:30:00
9221,1.0,74.63,20.372,1,2012,02:00:00
9222,-1.0,100.0,27.78,1,2012,02:30:00
9223,-1.0,100.0,18.52,1,2012,03:00:00
9224,-1.0,100.0,20.372,1,2012,03:30:00
9225,0.0,100.0,22.224,1,2012,04:00:00
9226,0.0,100.0,22.224,1,2012,04:30:00
9227,0.0,100.0,20.372,1,2012,05:00:00
9228,0.0,100.0,18.52,1,2012,05:30:00
9229,0.0,100.0,18.52,1,2012,06:00:00
9230,1.0,100.0,24.076,1,2012,06:30:00
9231,1.0,100.0,22.224,1,2012,07:00:00
9232,1.0,100.0,20.372,1,2012,07:30:00
9233,1.0,100.0,14.816,1,2012,08:00:00
9234,1.0,100.0,20.372,1,2012,08:30:00
9235,1.0,100.0,20.372,1,2012,09:00:00
9236,1.0,100.0,18.52,1,2012,09:30:00
9237,1.0,100.0,20.372,1,2012,10:00:00
9238,1.0,100.0,22.224,1,2012,10:30:00
9239,1.0,100.0,16.668,1,2012,11:00:00
9240,1.0,100.0,16.668,1,2012,11:30:00
9241,1.0,100.0,12.964,1,2012,12:00:00
9242,1.0,100.0,12.964,1,2012,12:30:00
9243,1.0,100.0,14.816,1,2012,13:00:00
9244,1.0,100.0,12.964,1,2012,13:30:00
9245,1.0,100.0,12.964,1,2012,14:00:00
9246,1.0,100.0,11.112,1,2012,14:30:00
9247,1.0,100.0,11.112,1,2012,15:00:00
9248,1.0,100.0,11.112,1,2012,15:30:00
9249,1.0,100.0,9.26,1,2012,16:00:00
9250,1.0,100.0,7.408,1,2012,16:30:00
9251,1.0,100.0,9.26,1,2012,17:00:00
9252,1.0,100.0,14.816,1,2012,17:30:00
9253,1.0,100.0,14.816,1,2012,18:00:00
9254,1.0,100.0,16.668,1,2012,18:30:00
9255,1.0,100.0,14.816,1,2012,19:00:00
9256,1.0,100.0,16.668,1,2012,19:30:00
9257,1.0,100.0,18.52,1,2012,20:00:00
9258,1.0,100.0,18.52,1,2012,20:30:00
9259,1.0,100.0,20.372,1,2012,21:00:00
9260,1.0,100.0,24.076,1,2012,21:30:00
9261,1.0,100.0,25.928,1,2012,22:00:00
9262,1.0,100.0,27.78,1,2012,22:30:00
9263,1.0,100.0,24.076,1,2012,23:00:00
9264,2.0,100.0,25.928,1,2012,23:30:00
9265,3.0,93.14,31.484,1,2012,00:00:00
9266,3.0,93.14,33.336,1,2012,00:30:00
9267,2.0,93.08,31.484,1,2012,01:00:00
9268,2.0,93.08,27.78,1,2012,01:30:00
9269,2.0,86.59,25.928,1,2012,02:00:00
9270,2.0,86.59,24.076,1,2012,02:30:00
9271,2.0,86.59,31.484,1,2012,03:00:00
9272,2.0,80.51,35.188,1,2012,03:30:00
9273,2.0,80.51,27.78,1,2012,04:00:00
9274,2.0,86.59,29.632,1,2012,04:30:00
9275,2.0,86.59,29.632,1,2012,05:00:00
9276,2.0,86.59,24.076,1,2012,05:30:00
9277,2.0,86.59,24.076,1,2012,06:00:00
9278,2.0,86.59,20.372,1,2012,06:30:00
9279,2.0,80.51,20.372,1,2012,07:00:00
9280,1.0,86.49,16.668,1,2012,07:30:00
9281,1.0,93.03,18.52,1,2012,08:00:00
9282,1.0,86.49,16.668,1,2012,08:30:00
9283,1.0,93.03,22.224,1,2012,09:00:00
9284,2.0,86.59,22.224,1,2012,09:30:00
9285,2.0,86.59,16.668,1,2012,10:00:00
9286,2.0,86.59,16.668,1,2012,10:30:00
9287,3.0,80.65,14.816,1,2012,11:00:00
9288,3.0,80.65,12.964,1,2012,11:30:00
9289,2.0,86.59,9.26,1,2012,12:00:00
9290,2.0,86.59,20.372,1,2012,12:30:00
9291,1.0,93.03,20.372,1,2012,13:00:00
9292,1.0,100.0,14.816,1,2012,13:30:00
9293,0.0,100.0,12.964,1,2012,14:00:00
9294,1.0,100.0,16.668,1,2012,14:30:00
9295,1.0,100.0,12.964,1,2012,15:00:00
9296,1.0,100.0,12.964,1,2012,15:30:00
9297,1.0,100.0,12.964,1,2012,16:00:00
9298,0.0,100.0,12.964,1,2012,16:30:00
9299,0.0,100.0,11.112,1,2012,17:00:00
9300,0.0,100.0,12.964,1,2012,17:30:00
9301,0.0,100.0,11.112,1,2012,18:00:00
9302,0.0,100.0,11.112,1,2012,18:30:00
9303,0.0,100.0,9.26,1,2012,19:00:00
9304,0.0,100.0,9.26,1,2012,19:30:00
9305,0.0,100.0,11.112,1,2012,20:00:00
9306,0.0,100.0,12.964,1,2012,20:30:00
9307,0.0,100.0,12.964,1,2012,21:00:00
9308,0.0,100.0,14.816,1,2012,21:30:00
9309,0.0,100.0,18.52,1,2012,22:00:00
9310,0.0,100.0,14.816,1,2012,22:30:00
9311,0.0,100.0,14.816,1,2012,23:00:00
9312,0.0,100.0,12.964,1,2012,23:30:00
9313,0.0,100.0,16.668,1,2012,00:00:00
9314,0.0,100.0,12.964,1,2012,00:30:00
9315,0.0,100.0,12.964,1,2012,01:00:00
9316,0.0,100.0,16.668,1,2012,01:30:00
9317,0.0,92.97,12.964,1,2012,02:00:00
9318,0.0,100.0,14.816,1,2012,02:30:00
9319,0.0,100.0,12.964,1,2012,03:00:00
9320,0.0,100.0,11.112,1,2012,03:30:00
9321,0.0,92.97,12.964,1,2012,04:00:00
9322,0.0,100.0,9.26,1,2012,04:30:00
9323,0.0,100.0,14.816,1,2012,05:00:00
9324,0.0,92.97,11.112,1,2012,05:30:00
9325,0.0,100.0,11.112,1,2012,06:00:00
9326,0.0,100.0,14.816,1,2012,06:30:00
9327,0.0,100.0,11.112,1,2012,07:00:00
9328,0.0,100.0,11.112,1,2012,07:30:00
9329,0.0,100.0,11.112,1,2012,08:00:00
9330,0.0,100.0,7.408,1,2012,08:30:00
9331,0.0,100.0,7.408,1,2012,09:00:00
9332,0.0,100.0,9.26,1,2012,09:30:00
9333,0.0,100.0,9.26,1,2012,10:00:00
9334,0.0,100.0,11.112,1,2012,10:30:00
9335,1.0,100.0,14.816,1,2012,11:00:00
9336,1.0,100.0,9.26,1,2012,11:30:00
9337,1.0,100.0,12.964,1,2012,12:00:00
9338,1.0,100.0,12.964,1,2012,12:30:00
9339,1.0,100.0,11.112,1,2012,13:00:00
9340,1.0,100.0,12.964,1,2012,13:30:00
9341,1.0,100.0,12.964,1,2012,14:00:00
9342,1.0,100.0,12.964,1,2012,14:30:00
9343,1.0,100.0,12.964,1,2012,15:00:00
9344,1.0,93.03,14.816,1,2012,15:30:00
9345,1.0,93.03,18.52,1,2012,16:00:00
9346,1.0,93.03,18.52,1,2012,16:30:00
9347,1.0,86.49,18.52,1,2012,17:00:00
9348,1.0,86.49,18.52,1,2012,17:30:00
9349,1.0,86.49,20.372,1,2012,18:00:00
9350,1.0,86.49,20.372,1,2012,18:30:00
9351,0.0,92.97,22.224,1,2012,19:00:00
9352,0.0,100.0,24.076,1,2012,19:30:00
9353,0.0,100.0,24.076,1,2012,20:00:00
9354,0.0,100.0,22.224,1,2012,20:30:00
9355,0.0,100.0,20.372,1,2012,21:00:00
9356,0.0,100.0,20.372,1,2012,21:30:00
9357,0.0,100.0,22.224,1,2012,22:00:00
9358,0.0,100.0,22.224,1,2012,22:30:00
9359,0.0,100.0,20.372,1,2012,23:00:00
9360,1.0,100.0,18.52,1,2012,23:30:00
9361,1.0,100.0,18.52,1,2012,00:00:00
9362,1.0,100.0,18.52,1,2012,00:30:00
9363,1.0,100.0,16.668,1,2012,01:00:00
9364,1.0,100.0,12.964,1,2012,01:30:00
9365,1.0,100.0,12.964,1,2012,02:00:00
9366,1.0,100.0,18.52,1,2012,02:30:00
9367,1.0,100.0,16.668,1,2012,03:00:00
9368,1.0,100.0,12.964,1,2012,03:30:00
9369,1.0,100.0,22.224,1,2012,04:00:00
9370,0.0,100.0,18.52,1,2012,04:30:00
9371,0.0,100.0,16.668,1,2012,05:00:00
9372,1.0,100.0,14.816,1,2012,05:30:00
9373,1.0,100.0,11.112,1,2012,06:00:00
9374,1.0,100.0,16.668,1,2012,06:30:00
9375,1.0,100.0,14.816,1,2012,07:00:00
9376,1.0,100.0,16.668,1,2012,07:30:00
9377,1.0,100.0,14.816,1,2012,08:00:00
9378,2.0,93.08,16.668,1,2012,08:30:00
9379,1.0,100.0,16.668,1,2012,09:00:00
9380,2.0,93.08,14.816,1,2012,09:30:00
9381,1.0,100.0,18.52,1,2012,10:00:00
9382,1.0,100.0,16.668,1,2012,10:30:00
9383,2.0,100.0,20.372,1,2012,11:00:00
9384,3.0,93.14,22.224,1,2012,11:30:00
9385,3.0,93.14,24.076,1,2012,12:00:00
9386,3.0,93.14,24.076,1,2012,12:30:00
9387,2.0,100.0,20.372,1,2012,13:00:00
9388,2.0,100.0,20.372,1,2012,13:30:00
9389,3.0,93.14,29.632,1,2012,14:00:00
9390,3.0,93.14,25.928,1,2012,14:30:00
9391,2.0,100.0,24.076,1,2012,15:00:00
9392,3.0,93.14,25.928,1,2012,15:30:00
9393,2.0,100.0,18.52,1,2012,16:00:00
9394,3.0,93.14,18.52,1,2012,16:30:00
9395,2.0,93.08,22.224,1,2012,17:00:00
9396,2.0,100.0,25.928,1,2012,17:30:00
9397,2.0,100.0,20.372,1,2012,18:00:00
9398,2.0,100.0,22.224,1,2012,18:30:00
9399,2.0,100.0,22.224,1,2012,19:00:00
9400,3.0,93.14,20.372,1,2012,19:30:00
9401,3.0,93.14,25.928,1,2012,20:00:00
9402,2.0,100.0,22.224,1,2012,20:30:00
9403,3.0,93.14,22.224,1,2012,21:00:00
9404,2.0,100.0,22.224,1,2012,21:30:00
9405,2.0,100.0,24.076,1,2012,22:00:00
9406,2.0,100.0,20.372,1,2012,22:30:00
9407,2.0,100.0,18.52,1,2012,23:00:00
9408,2.0,100.0,18.52,1,2012,23:30:00
9409,2.0,100.0,18.52,1,2012,00:00:00
9410,2.0,93.08,20.372,1,2012,00:30:00
9411,1.0,100.0,16.668,1,2012,01:00:00
9412,1.0,100.0,16.668,1,2012,01:30:00
9413,1.0,100.0,14.816,1,2012,02:00:00
9414,2.0,100.0,22.224,1,2012,02:30:00
9415,1.0,100.0,14.816,1,2012,03:00:00
9416,1.0,93.03,22.224,1,2012,03:30:00
9417,0.0,100.0,16.668,1,2012,04:00:00
9418,0.0,92.97,16.668,1,2012,04:30:00
